id,title,sku,slug,hsnCode,gstRate,category,subcategory
prd_1eda065b-2548-45a0-8b34-5c92b4a67a8d,Jenix Waterproof UPS for 12V WiFi Router Broadband Modem | Backup Upto 4 Hours | WiFi Router UPS Power Backup During Power Cuts | UPS for WiFi Camera | 4G Router | Fiber Modem | Electronic Lock,JNX-000067,jenix-waterproof-ups-for-12v-wifi-router-broadband-modem-or-backup-upto-4-hours-or-wifi-router-ups-power-backup-during-power-cuts-or-ups-for-wifi-camera-or-4g-router-or-fiber-modem-or-electronic-lock,8531,18,Access Control,
prd_1b2c8d2c-68e7-460a-8e79-f8f5a4ea8a4f,Jenix waterproof video calling door access control mobile unlock Biometric finger unlock video surveilliance VAC-FINGER,JNX-000222,jenix-waterproof-video-calling-door-access-control-mobile-unlock-biometric-finger-unlock-video-surveilliance-vac-finger,8531,18,Access Control,
prd_5885ddbe-a6ac-42e4-af79-1242913305c6,Jenix waterproof video calling door access control mobile unlock RFID card unlock video calling from mobile app VAC-RFID,JNX-000221,jenix-waterproof-video-calling-door-access-control-mobile-unlock-rfid-card-unlock-video-calling-from-mobile-app-vac-rfid,8531,18,Access Control,
prd_178cc1e8-f614-42f4-8465-b00fa1b86ab2,jenix Wi-Fi Enabled Smart Door Lock for Inside Opening Doors open by mobile app and Remote control Smart Door Lock - Moto,JNX-000207,jenix-wi-fi-enabled-smart-door-lock-for-inside-opening-doors-open-by-mobile-app-and-remote-control-smart-door-lock-moto,8531,18,Access Control,
prd_691074bf-6a88-4138-b066-ab5b6e529f0a,jenix Wi-Fi motorised RFID remote door lock - D lock ( both side key drum),JNX-000212,jenix-wi-fi-motorised-rfid-remote-door-lock-d-lock-both-side-key-drum,8531,18,Access Control,
prd_2f011534-da5f-4b15-88fa-27cbdb957684,jenix Wi-Fi motorised RFID remote door lock - S Lock,JNX-000211,jenix-wi-fi-motorised-rfid-remote-door-lock-s-lock,8531,18,Access Control,
prd_63d3d24c-193a-468f-b072-4b3704e76e62,Jenix WiFi GSM Home Security Alarm System Siren with Door Sensor Motion Sensor Mobile app Operated,JNX-000037,jenix-wifi-gsm-home-security-alarm-system-siren-with-door-sensor-motion-sensor-mobile-app-operated,8529,18,Security Alarm System,
prd_40db2ee7-b816-49b9-b7e5-a9d05db79029,"Jenix WiFi smart Door/Window home security siren Tuya smart life alarm with adjustable sound for smart home automation and security compatible with Alexa, Google Home and IFTTT",JNX-000118,jenix-wifi-smart-doorwindow-home-security-siren-tuya-smart-life-alarm-with-adjustable-sound-for-smart-home-automation-and-security-compatible-with-alexa-google-home-and-ifttt,8529,18,Smart Home Automation,
prd_41d533ed-f3cb-485e-b127-1ea44a3506d8,"Jenix WiFi Smart Door/Window Home Security Siren with Adjustable Sound for Smart Home Automation and Security Compatible with Alexa, Google Home and IFTTT",JNX-000060,jenix-wifi-smart-doorwindow-home-security-siren-with-adjustable-sound-for-smart-home-automation-and-security-compatible-with-alexa-google-home-and-ifttt,8529,18,Security Alarm System,
prd_4901e635-1a03-443c-993a-8eb4104b80a9,"Jenix Wifi Smart Switch for Alexa/Google Assistant Enabled, Remote Control, Android and iOS Support Switch Make existing switch board to smart switch retrofit solution up to 16Amp load",JNX-000089,jenix-wifi-smart-switch-for-alexagoogle-assistant-enabled-remote-control-android-and-ios-support-switch-make-existing-switch-board-to-smart-switch-retrofit-solution-up-to-16amp-load,8529,18,Smart Home Automation,
prd_9612da05-8b98-46da-8f26-29fd4b3e91ca,jenix WiFi Spy Camera Bluetooth Speaker with 4K UHD Night Vision Remote (JXSP4K1),JNX-000156,jenix-wifi-spy-camera-bluetooth-speaker-with-4k-uhd-night-vision-remote-jxsp4k1,8529,18,Surveilliance,
prd_6d66aa9e-1b5f-48a0-9c00-9742a8a4931f,"Jenix WiFi Tuya Smart Access Control System Kit RFID Access Controller IP68 Waterproof 13.56MHz Reader + Electric Drop Bolt Lock, Card, OTP, Phone APP Pasword Unlock - Kit OSBL RFID",JNX-000257,jenix-wifi-tuya-smart-access-control-system-kit-rfid-access-controller-ip68-waterproof-1356mhz-reader-electric-drop-bolt-lock-card-otp-phone-app-pasword-unlock-kit-osbl-rfid,8531,18,Access Control,
prd_8eb736d5-4e5b-4b5f-a044-88e80aa3c894,"Jenix WiFi Tuya Smart Access Control System Kit RFID Access Controller IP68 Waterproof 13.56MHz Reader + Electric Drop Bolt Lock Full Glass Door, Card, OTP, Phone APP Pasword Unlock - Kit FGL RFID",JNX-000258,jenix-wifi-tuya-smart-access-control-system-kit-rfid-access-controller-ip68-waterproof-1356mhz-reader-electric-drop-bolt-lock-full-glass-door-card-otp-phone-app-pasword-unlock-kit-fgl-rfid,8531,18,Access Control,
prd_24ea119b-0f4b-453e-bd5e-c43c885e65e6,"jenix wireless ( wirefree ) remote control door lock , RFID control door lock without wire  , 512S-Lock-Remote",JNX-000210,jenix-wireless-wirefree-remote-control-door-lock-rfid-control-door-lock-without-wire-512s-lock-remote,8531,18,Access Control,
prd_804c2ba6-21f9-46d4-b650-18e50605d2cf,jenix wireless door release exit button ( 433Mhz Transmitter) JXWLBTN433,JNX-000199,jenix-wireless-door-release-exit-button-433mhz-transmitter-jxwlbtn433,8531,18,Access Control,
prd_cb80e2dd-a7ed-4593-b6b2-4be97191cae5,Jenix Wireless Door Window Open Alarm Home Security System I Siren Burglar 110 Decibel High Alarm with Magnetic Sensor I Anti Theft System for Home Office - Set of 4,JNX-000025,jenix-wireless-door-window-open-alarm-home-security-system-i-siren-burglar-110-decibel-high-alarm-with-magnetic-sensor-i-anti-theft-system-for-home-office-set-of-4,8531,18,Security Alarm System,
prd_850da6e2-0200-452f-9665-3f6bcc54a276,Jenix Wireless Door Window Open Alarm Home Security System Siren- Set of 4,JNX-000033,jenix-wireless-door-window-open-alarm-home-security-system-siren-set-of-4,8531,18,Security Alarm System,
prd_77aba61a-8323-42b5-b6f5-0e08de9af0da,"Jenix Wireless Door Window Security Burglar 105 Decibel High Alarm with Magnetic Sensor, Door and Window Sensor Anti Theft System for Home Office Door (Set of 4)",JNX-000026,jenix-wireless-door-window-security-burglar-105-decibel-high-alarm-with-magnetic-sensor-door-and-window-sensor-anti-theft-system-for-home-office-door-set-of-4,8531,18,Security Alarm System,
prd_ea9e53d5-f405-4089-b137-f2f085fff630,Jenix wireless door window sensor for security alarm panel JXDWAYH01 | magnetic door contact,JNX-000132,jenix-wireless-door-window-sensor-for-security-alarm-panel-jxdwayh01-or-magnetic-door-contact,8531,18,Security Alarm System,
prd_63d01d19-4208-4c68-91c5-c36c957b96fa,Jenix wireless door window sensor for security alarm panel JXDWS01 | door magnetic contact |,JNX-000131,jenix-wireless-door-window-sensor-for-security-alarm-panel-jxdws01-or-door-magnetic-contact-or,8531,18,Security Alarm System,
prd_b799e3bf-662d-49f3-8208-3d03fc299c95,Jenix wireless door window sensor for security alarm panel JXDWSTY | magnetic door contact,JNX-000133,jenix-wireless-door-window-sensor-for-security-alarm-panel-jxdwsty-or-magnetic-door-contact,8531,18,Security Alarm System,
prd_ad3e71c6-fdd2-4b20-9b31-b1dcdc240ed6,Jenix wireless glass break sensor | glass break shock detector | glass sensor JXGBS433,JNX-000130,jenix-wireless-glass-break-sensor-or-glass-break-shock-detector-or-glass-sensor-jxgbs433,8529,18,Security Alarm System,
prd_a888b74b-a787-4b11-98e1-5c48414ac586,Jenix wireless motion based door bell movement detection to trigger door bell,JNX-000120,jenix-wireless-motion-based-door-bell-movement-detection-to-trigger-door-bell,8529,18,Security Alarm System,
prd_383040c0-32a7-45bb-b099-c6ad040869ea,Jenix Wireless PIR Infrared Motion Sensing Alarm Battery Operated Home Security Alarm Motion Detector Sensor 105dB Loud Sound Alert with 2pcs Remote Controller for Driveway Garage,JNX-000035,jenix-wireless-pir-infrared-motion-sensing-alarm-battery-operated-home-security-alarm-motion-detector-sensor-105db-loud-sound-alert-with-2pcs-remote-controller-for-driveway-garage,8531,18,Security Alarm System,
prd_38ec4fd3-09c8-4909-a194-a098bcbca742,"Jenix Wireless PIR Motion Sensor I Long Range Indoor Smart Home Motion Detector, Movement Detection Alert on App, Remote Monitor I Pet Immune Compatible with All Jenix Security Alarm Panel",JNX-000106,jenix-wireless-pir-motion-sensor-i-long-range-indoor-smart-home-motion-detector-movement-detection-alert-on-app-remote-monitor-i-pet-immune-compatible-with-all-jenix-security-alarm-panel,8531,18,Security Alarm System,
prd_4b494638-aa3c-419e-99f6-9db68b397ba1,jenix wireless security alarm system PSTN/GSM smart home alarm system host support 99 wireless zone,JNX-000091,jenix-wireless-security-alarm-system-pstngsm-smart-home-alarm-system-host-support-99-wireless-zone,8531,18,Security Alarm System,
prd_c08ecc2e-a83d-4ce4-8c68-30575df0d367,jenix wireless shutter sensor  | shutter contact | rolling shutter sensor | 433Mhz  - JXRS-433,JNX-000128,jenix-wireless-shutter-sensor-or-shutter-contact-or-rolling-shutter-sensor-or-433mhz-jxrs-433,8529,18,Security Alarm System,
prd_b7b2b880-7783-49a9-873a-acc182b2d5c1,jenix wireless shutter sensor  | shutter contact | rolling shutter sensor | single piece shutter sensor - 433Mhz,JNX-000305,jenix-wireless-shutter-sensor-or-shutter-contact-or-rolling-shutter-sensor-or-single-piece-shutter-sensor-433mhz,8529,18,Security Alarm System,
prd_a16941e2-0798-4d5c-b16e-a91071e8de90,"Jenix Wireless Smart Home Automation Auto Door Sensor, 433mhz Wireless Magnetic Door/Window Contact Sensor for jenix Security Alarm Panel",JNX-000105,jenix-wireless-smart-home-automation-auto-door-sensor-433mhz-wireless-magnetic-doorwindow-contact-sensor-for-jenix-security-alarm-panel,8531,18,Security Alarm System,
prd_8100d8e4-68a6-486c-b501-328b90bdc32f,Jenix wireless smoke detector smoke siren alarm independent smoke detection and siren sound SD 11,JNX-000108,jenix-wireless-smoke-detector-smoke-siren-alarm-independent-smoke-detection-and-siren-sound-sd-11,8531,18,Security Alarm System,
prd_771e1eca-1405-41a7-9edf-9cb7556160b6,"jenix Wireless SOS Panic Button Siren , press remote button up to 100m distance to get SOS sound from siren Wireless Sensor Security System",JNX-000084,jenix-wireless-sos-panic-button-siren-press-remote-button-up-to-100m-distance-to-get-sos-sound-from-siren-wireless-sensor-security-system,8529,18,Security Alarm System,
prd_81ed2190-cbda-4325-8508-53f6d56c030b,"Jenix Wireless Vibration Alarm, Anti-Theft Burglar Alarm for Bicycle / Bike / Motorcycle / Car / Vehicles / Door / Window, 110db Super Loud",JNX-000030,jenix-wireless-vibration-alarm-anti-theft-burglar-alarm-for-bicycle-bike-motorcycle-car-vehicles-door-window-110db-super-loud,8531,18,Security Alarm System,
prd_9934a4fe-9edb-48ba-9e9d-0b0dd67004cc,Jenix wireless vibration sensor 433Mhz JXVRS433,JNX-000129,jenix-wireless-vibration-sensor-433mhz-jxvrs433,8529,18,Security Alarm System,
prd_5f3120ea-e1e6-45d8-8af0-391a67796392,Jenix Wireless WIFI Endoscope Camera - 3 meter long inspection camera,JNX-000153,jenix-wireless-wifi-endoscope-camera-3-meter-long-inspection-camera,8529,18,Surveilliance,
prd_34d5c41b-8799-4a94-a490-eaecfb2d96d2,jenix wireless wifi smart door lock mobile app finger print lock K521 Tuya wooden door smart door lock,JNX-000215,jenix-wireless-wifi-smart-door-lock-mobile-app-finger-print-lock-k521-tuya-wooden-door-smart-door-lock,8531,18,Access Control,
prd_f67ed0fd-ab2a-4acb-ae63-9ab725781007,Jenix ZL Bracket 600LBS Magnetic Lock 280KG Copper Coil EM Lock Z Bracket and L Bracket,JNX-000043,jenix-zl-bracket-600lbs-magnetic-lock-280kg-copper-coil-em-lock-z-bracket-and-l-bracket,8531,18,Access Control,
prd_3e519497-ab92-4e16-85a7-e64b70dba265,JJenix Wireless Strobe Siren Panic Alarm Button Siren Alarm for Home Caring Loud Outdoor SOS Alert System with Red Flashing Siren with 2 Remote,JNX-000034,jjenix-wireless-strobe-siren-panic-alarm-button-siren-alarm-for-home-caring-loud-outdoor-sos-alert-system-with-red-flashing-siren-with-2-remote,8531,18,Security Alarm System,
prd_d40ad33b-c52c-403c-bd57-c278b539508c,K0312 Door Lock Power supply for Exit button and Timer Delay,JNX-000239,k0312-door-lock-power-supply-for-exit-button-and-timer-delay,8531,18,Access Control,
prd_491ecfa3-90ea-4a45-b863-db07147074c7,KSP 44 bipolar transistor  - Pack of 50 nos.,JNX-000167,ksp-44-bipolar-transistor-pack-of-50-nos,8417,18,Robotics,
prd_d30933c3-e456-4906-874e-adf3ad94c290,Locker Controller card for Cabinet Control Drawer control by Biometric face finger card password for gym spa hostel hotel  K12 for 12 Drawer,JNX-000340,locker-controller-card-for-cabinet-control-drawer-control-by-biometric-face-finger-card-password-for-gym-spa-hostel-hotel-k12-for-12-drawer,8531,18,Access Control,
prd_75aeb5e7-d8c6-4e6b-9bb4-31ecef49734c,Locker Controller card for Cabinet Control Drawer control by Biometric face finger card password for gym spa hostel hotel  k24,JNX-000339,locker-controller-card-for-cabinet-control-drawer-control-by-biometric-face-finger-card-password-for-gym-spa-hostel-hotel-k24,8531,18,Access Control,
prd_26a8d370-6b9f-4546-8f3b-a0659ecbd978,"long range UHF rfid tag  Iso18000-6C Long Range Adhesive Inlay Label , PET material (Pack of 1000)",JNX-000273,long-range-uhf-rfid-tag-iso18000-6c-long-range-adhesive-inlay-label-pet-material-pack-of-1000,8531,18,Access Control,
prd_009dfbd5-fe86-41f7-877a-39b02903897c,"Main Door lock power supply , remote control door lock power supply with 3 remote - 24AC3RT433",JNX-000313,main-door-lock-power-supply-remote-control-door-lock-power-supply-with-3-remote-24ac3rt433,8531,18,Access Control,
prd_45d770ed-d998-470a-88b2-ebe6d0930881,MiFare 13.56Mhz 1K IC Card - Pack of 50 nos.,JNX-000235,mifare-1356mhz-1k-ic-card-pack-of-50-nos,8531,18,Access Control,
prd_4ee2e374-0393-4453-9847-c584739d85d4,mini size wifi camera night vision -MS1080P,JNX-000161,mini-size-wifi-camera-night-vision-ms1080p,8529,18,Surveilliance,
prd_de2ef0b8-21f5-4235-ab0c-cacbe82104d6,Motion Sensor LED Stair Light Controller Stairway Lighting Controller 32 Channel Light Automatic Staircase Ladder Step Light Controller for Stairway Light,JNX-000336,motion-sensor-led-stair-light-controller-stairway-lighting-controller-32-channel-light-automatic-staircase-ladder-step-light-controller-for-stairway-light,8531,18,Smart Home Automation,
prd_f59499db-e26f-44f4-81b9-e2bf32134a1a,Narrow Style Smart Lock (SW) with 5-way Unlock  waterproof indoor or outdoor door slim  smart lock for aluminium frame door,JNX-000252,narrow-style-smart-lock-sw-with-5-way-unlock-waterproof-indoor-or-outdoor-door-slim-smart-lock-for-aluminium-frame-door,8531,18,Access Control,
prd_806feacd-467b-491b-86f8-8dad87949645,NO & NC Type Wired Door Window Sensor Magnetic Reed Switch for Home Alarm System & Wardrobe Light  Cabinet light,JNX-000309,no-and-nc-type-wired-door-window-sensor-magnetic-reed-switch-for-home-alarm-system-and-wardrobe-light-cabinet-light,8531,18,Security Alarm System,
prd_371ad557-b94b-4b8d-be6f-5c68ef37de41,"Outdoor 12V DC rotator turntable for CCTV Camera search light PAN 355 Degree RS485  Auto Rotation Load 10KG Capacity  , PTS326",JNX-000334,outdoor-12v-dc-rotator-turntable-for-cctv-camera-search-light-pan-355-degree-rs485-auto-rotation-load-10kg-capacity-pts326,8529,18,Surveilliance,
prd_e49bfef5-8b1c-48a5-8934-ac3332c461a5,"Outdoor ABS plastic PVC box 189x158x70 mm for IP Camera CCTV ,door lock power supply . outdoor wifi camera adaptor",JNX-000330,outdoor-abs-plastic-pvc-box-189x158x70-mm-for-ip-camera-cctv-door-lock-power-supply-outdoor-wifi-camera-adaptor,8529,18,Surveilliance,
prd_eb10db89-3ae2-4fa3-96cc-b56b619383bb,Outdoor waterproof box for POE switch 330x230x95 mm #800D Pole or wall mount,JNX-000331,outdoor-waterproof-box-for-poe-switch-330x230x95-mm-800d-pole-or-wall-mount,8529,18,Surveilliance,
prd_d661d70a-4a04-45e2-ae75-9d6fbc518b0d,Outdoor Waterproof main door lock password card  remote open - RIM+K105+315R,JNX-000352,outdoor-waterproof-main-door-lock-password-card-remote-open-rimk105315r,8531,18,Access Control,
prd_6946d96c-bf44-4044-ae96-aeff1ab7232f,password RFID card  main door lock password card  remote open - RIM+S32+315R,JNX-000353,password-rfid-card-main-door-lock-password-card-remote-open-rims32315r,8531,18,Access Control,
prd_d079f66f-38d4-42cf-82e7-8a6cf6791d6a,"Plastic 3"" x 3"" door exit push release button switch for standalone/multi door access control system or biometric EM lock  - PC Button NO Type",JNX-000187,plastic-3-x-3-door-exit-push-release-button-switch-for-standalonemulti-door-access-control-system-or-biometric-em-lock-pc-button-no-type,8531,18,Access Control,
prd_d5cdd229-6e03-4227-ad27-24d8e079be51,Plastic Door Exit Push Release Button Switch for Electric Access Control  EXT2,JNX-000342,plastic-door-exit-push-release-button-switch-for-electric-access-control-ext2,8531,18,Access Control,
prd_07694ee8-5226-48c7-a732-1d41b569949e,remote control 433Mhz - BLRMT - 2 Pcs,JNX-000311,remote-control-433mhz-blrmt-2-pcs,8531,18,Access Control,
prd_bb1329d2-0277-4c54-a1aa-71987da44dd6,Remote Receiver with 3 Remotes for Electronic door lock or EM Door Lock Electric door lock,JNX-000293,remote-receiver-with-3-remotes-for-electronic-door-lock-or-em-door-lock-electric-door-lock,8531,18,Access Control,
prd_7c6236fd-da35-416a-afaf-6554b9634e90,RJ 45 Passthrough Connector CAT6 - Pack of 100 nos.,JNX-000209,rj-45-passthrough-connector-cat6-pack-of-100-nos,8529,18,Cable and Connector,
prd_d988c264-b309-4dd9-8e5e-51167a312093,RJ11 connector for telephone,JNX-000077,rj11-connector-for-telephone,8529,18,Cable and Connector,
prd_cbb75873-a201-448b-b6cf-d40692474e12,"RJ11 Telephone Line Wire Patch Cable Compatible for Landline, Telephone (Black) (5 Meters) - Pack of 2 nos",JNX-000076,rj11-telephone-line-wire-patch-cable-compatible-for-landline-telephone-black-5-meters-pack-of-2-nos,8529,18,Cable and Connector,
prd_c0e05f82-8265-491d-bf33-3b6ffec1306d,"RJ45 Crimp Tool for Pass Through Connector End | EZ Cut, Strip, Crimp Network Cable | Heavy Duty Crimper for RJ11 & RJ45 Plugs | Professional Networking Cat5/5e & Cat6, Tools & Accessories",JNX-000208,rj45-crimp-tool-for-pass-through-connector-end-or-ez-cut-strip-crimp-network-cable-or-heavy-duty-crimper-for-rj11-and-rj45-plugs-or-professional-networking-cat55e-and-cat6-tools-and-accessories,8529,18,Cable and Connector,
prd_0bdeb696-d1d1-49b5-98fa-1e470a99f8cd,RJ45 Crimping Tool for Cat7 Cat6A Cat6 Cat5E Pass Through and Non-pass-through Connectors HT7088,JNX-000310,rj45-crimping-tool-for-cat7-cat6a-cat6-cat5e-pass-through-and-non-pass-through-connectors-ht7088,8529,18,Cable and Connector,
prd_2097190a-48ee-4f4e-a474-cb2d971f7186,sliding gate track - (motor not included) 1005 mm long each 1 meter,JNX-000220,sliding-gate-track-motor-not-included-1005-mm-long-each-1-meter,8531,18,Access Control,
prd_eb5eaa83-255e-45e2-b4f4-0e8b3b86c063,"Smart Glass Door Lock Digital Glass Lock ,Unlock by Bluetooth, Mobile App, Fingerprint, PIN, RFID Card for 10-12 mm Glass Doors only",JNX-000270,smart-glass-door-lock-digital-glass-lock-unlock-by-bluetooth-mobile-app-fingerprint-pin-rfid-card-for-10-12-mm-glass-doors-only,8531,18,Access Control,
prd_72f8f269-1376-4b50-bb26-2f2bff4100e0,smart hostel library gym access control door lock system -  thumb biometric RFID,JNX-000325,smart-hostel-library-gym-access-control-door-lock-system-thumb-biometric-rfid,8531,18,Access Control,
prd_ce00ceee-d926-4a41-bd9b-aeaf98b29193,Smart Rim Lock - Wireless Battery Operated Finger Password Card  Physical Key  open  Digital Main Door Lock Waterproof N2150,JNX-000343,smart-rim-lock-wireless-battery-operated-finger-password-card-physical-key-open-digital-main-door-lock-waterproof-n2150,8531,18,Access Control,
prd_c9d39696-a547-4fb2-9346-d0237bf22936,"Smart TTLock Bluetooth Remote | Wireless Keyless Entry for TT Lock Smart Locks | Lock & Unlock Door via Bluetooth | No Hub Required | Portable Remote for Home, Office, Airbnb & Hotels",JNX-000354,smart-ttlock-bluetooth-remote-or-wireless-keyless-entry-for-tt-lock-smart-locks-or-lock-and-unlock-door-via-bluetooth-or-no-hub-required-or-portable-remote-for-home-office-airbnb-and-hotels,8531,18,Access Control,
prd_379b50a5-d197-4fdd-9ffa-13385724e734,Smart UHF RFID Reader for Society Entry Gate Boom Barrier Parking System Access Control Using Mobile App society gate entry managment system,JNX-000298,smart-uhf-rfid-reader-for-society-entry-gate-boom-barrier-parking-system-access-control-using-mobile-app-society-gate-entry-managment-system,8529,18,Parking Management,
prd_83f5f58e-9220-48a0-8eb5-8e3d4b9ef3de,Surface Mount Door Exit Button - Open Surface door exit button ( bell type rocker switch),JNX-000240,surface-mount-door-exit-button-open-surface-door-exit-button-bell-type-rocker-switch,8531,18,Access Control,
prd_c614ade7-5649-4516-aa12-144627ea452d,surface mount NO NC type Exit button - Emergency / exit printed - plastic  NC button for EM lock open  EM EMER01,JNX-000190,surface-mount-no-nc-type-exit-button-emergency-exit-printed-plastic-nc-button-for-em-lock-open-em-emer01,8531,18,Access Control,
prd_333cc7c5-c7aa-4736-8f23-bf4cb19d3ce9,"TThotel Lift control card , elevator control card for office, apartment , hotel  TTH-45X-8F for 8 floor base unit for lift",JNX-000360,tthotel-lift-control-card-elevator-control-card-for-office-apartment-hotel-tth-45x-8f-for-8-floor-base-unit-for-lift,8531,18,Hotel Industries,
prd_8f6eca02-5b22-4603-af93-5d4b9233a19a,ttlock G3 Wifi Gateway For Smart Door Lock Bluetooth Ttlock Phone Remote Control G3 TTlock with LAN port,JNX-000230,ttlock-g3-wifi-gateway-for-smart-door-lock-bluetooth-ttlock-phone-remote-control-g3-ttlock-with-lan-port,8531,18,Access Control,
prd_0d0edb4b-b5e7-4553-8671-f521abacd647,TTlock Glass door lock : Smart Glass Lock for TTlock app and TThotel Lock  M170-TTlock,JNX-000345,ttlock-glass-door-lock-smart-glass-lock-for-ttlock-app-and-tthotel-lock-m170-ttlock,8531,18,Access Control,
prd_111f80a5-b544-44fb-bab5-f1bca35e67f9,TTlock Main Door Lock Smart finger card password TTlock app for wooden or metal door TTlock RIM wireless lock M220,JNX-000346,ttlock-main-door-lock-smart-finger-card-password-ttlock-app-for-wooden-or-metal-door-ttlock-rim-wireless-lock-m220,8531,18,Access Control,
prd_1fcaa517-7a7d-43f8-8523-2d99f705113f,"TTlock narrow style Waterproof Smart Door Lock, Digital Door Lock, Fingerprint Lock, Inbuilt Wi-Fi, Card, PIN, Key 2 Years Warranty Black slim door lock",JNX-000348,ttlock-narrow-style-waterproof-smart-door-lock-digital-door-lock-fingerprint-lock-inbuilt-wi-fi-card-pin-key-2-years-warranty-black-slim-door-lock,8531,18,Access Control,
prd_f2b9191a-466f-4fd8-8716-15c0b10f2c63,"TTlock narrow style Waterproof Smart Door Lock, Digital Door Lock, Fingerprint Lock, Inbuilt Wi-Fi, Card, PIN, Key 2 Years Warranty Black slim door lock - handle",JNX-000349,ttlock-narrow-style-waterproof-smart-door-lock-digital-door-lock-fingerprint-lock-inbuilt-wi-fi-card-pin-key-2-years-warranty-black-slim-door-lock-handle,8531,18,Access Control,
prd_a707c9b2-3924-47fe-97bd-32aa63a1a879,"TTlock narrow style Waterproof Smart Door Lock, Digital Door Lock, Fingerprint Lock, Inbuilt Wi-Fi, Card, PIN, Key 2 Years Warranty Black slim door lock sliding gate",JNX-000350,ttlock-narrow-style-waterproof-smart-door-lock-digital-door-lock-fingerprint-lock-inbuilt-wi-fi-card-pin-key-2-years-warranty-black-slim-door-lock-sliding-gate,8531,18,Access Control,
prd_9b9043f2-bd04-4d90-9dc5-7e3ba9462a50,"TTlock narrow style Waterproof Smart Door Lock, Digital Door Lock, Fingerprint Lock, Inbuilt Wi-Fi, Card, PIN, Key 2 Years Warranty Black slim door lock sliding gate - handle",JNX-000351,ttlock-narrow-style-waterproof-smart-door-lock-digital-door-lock-fingerprint-lock-inbuilt-wi-fi-card-pin-key-2-years-warranty-black-slim-door-lock-sliding-gate-handle,8531,18,Access Control,
prd_fb886131-cbd2-4b3f-b64d-b5cdc208e3ad,TTlock Smart Handle Lock for wooden door Biometric Finger Print Password Smart Door Lock with Keys  open suitable for 6068 Mortise ( Mortise Included ) M130,JNX-000361,ttlock-smart-handle-lock-for-wooden-door-biometric-finger-print-password-smart-door-lock-with-keys-open-suitable-for-6068-mortise-mortise-included-m130,8531,18,Access Control,
prd_636467f6-94bb-4902-952f-715fb74baf46,TTlock Smart Handle Lock for wooden door Biometric Finger Print Password Smart Door Lock with Keys  open suitable for 6068 Mortise ( Mortise not included)  M130,JNX-000347,ttlock-smart-handle-lock-for-wooden-door-biometric-finger-print-password-smart-door-lock-with-keys-open-suitable-for-6068-mortise-mortise-not-included-m130,8531,18,Access Control,
prd_5409b2a8-b78e-4ec1-ac3c-00ecf96fb269,TTLock TTHotel Card Encoder 13.56Mhz RFID Card  Hotel Room Door Lock System (Color :Black),JNX-000228,ttlock-tthotel-card-encoder-1356mhz-rfid-card-hotel-room-door-lock-system-color-black,8531,18,Access Control,
prd_03460e3c-c9fd-41a8-9975-008907fe3d60,"TTlock WiFi Gateway Remote Control Bluetooth Smart Door Lock with TTLock App, Gateway Work with Alexa Voice Control for Smart Door Lock, G2 Gateway",JNX-000229,ttlock-wifi-gateway-remote-control-bluetooth-smart-door-lock-with-ttlock-app-gateway-work-with-alexa-voice-control-for-smart-door-lock-g2-gateway,8531,18,Access Control,
prd_ab8c0b78-bd49-4c0f-ba02-9642eeec0da1,tuya 2ch Smart WiFi -Switch with 2 Channel | 2 gang Independent Light With Manual Control | No Hub Required | Working Online & Offline| Work with Alexa & Hey Google Command,JNX-000055,tuya-2ch-smart-wifi-switch-with-2-channel-or-2-gang-independent-light-with-manual-control-or-no-hub-required-or-working-online-and-offlineor-work-with-alexa-and-hey-google-command,8529,18,Smart Home Automation,
prd_894de567-0d28-4a98-ba25-ee722b19fad9,tuya Dimmer - Smart Wireless WIFI Dimmer | Smart life app |,JNX-000268,tuya-dimmer-smart-wireless-wifi-dimmer-or-smart-life-app-or,8529,18,Smart Home Automation,
prd_38ae2463-9f6b-46e1-ac0c-2aa428f151b8,Tuya Human Presence Sensor Millimeter wave radar-based human presence sensor illumination sensor HUMAN-55,JNX-000304,tuya-human-presence-sensor-millimeter-wave-radar-based-human-presence-sensor-illumination-sensor-human-55,8529,18,Smart Home Automation,
prd_85e2bd27-a10d-41e4-a2d4-93b886ed6a72,Tuya Indoor  WiFi Smart Motion sensor  Siren 110dB Stroboscopic  TYSTB+PIR,JNX-000289,tuya-indoor-wifi-smart-motion-sensor-siren-110db-stroboscopic-tystbpir,8529,18,Smart Home Automation,
prd_44136eda-2b4f-4570-a04a-2934eea57f9c,Tuya Indoor WiFi Smart Siren 110dB Stroboscopic  work as indepndend wireless HOST - JXTSTB48,JNX-000288,tuya-indoor-wifi-smart-siren-110db-stroboscopic-work-as-indepndend-wireless-host-jxtstb48,8529,18,Smart Home Automation,
prd_805a9501-f82e-4275-a2ad-49b64a41812b,"Tuya Smart Home Control, Dimmer and Background Music Player, 7'' Switch Panel in-Wall Touchscreen Control for Various tuya Smart Appliances, Support Voice Control Knob for AC , Fan , Temprature",JNX-000365,tuya-smart-home-control-dimmer-and-background-music-player-7-switch-panel-in-wall-touchscreen-control-for-various-tuya-smart-appliances-support-voice-control-knob-for-ac-fan-temprature,8529,18,Smart Home Automation,
